,sample_name,type,fold
571,5333,val,0
572,1063,val,0
573,6503,val,0
574,6316,val,0
575,6848,val,0
576,293,val,0
577,4248,val,0
578,6827,val,0
579,7877,val,0
580,5323,val,0
581,8732,val,0
582,5037,val,0
583,4302,val,0
584,1045,val,0
585,9770,val,0
586,5827,val,0
587,5046,val,0
588,8903,val,0
589,305,val,0
590,3589,val,0
591,3848,val,0
592,6473,val,0
593,3010,val,0
594,8060,val,0
595,1205,val,0
596,4360,val,0
597,2855,val,0
598,6399,val,0
599,8998,val,0
600,1393,val,0
601,2928,val,0
602,2892,val,0
603,4033,val,0
604,8707,val,0
605,5859,val,0
606,2812,val,0
607,7680,val,0
608,5895,val,0
609,4359,val,0
610,4181,val,0
611,4987,val,0
612,9176,val,0
613,7903,val,0
614,5326,val,0
615,6704,val,0
616,6140,val,0
617,87,val,0
618,1993,val,0
619,6756,val,0
620,3409,val,0
621,9159,val,0
622,7333,val,0
623,5711,val,0
624,536,val,0
625,9537,val,0
626,3281,val,0
627,7635,val,0
628,8291,val,0
629,4307,val,0
630,2028,val,0
631,4541,val,0
632,7727,val,0
633,2310,val,0
634,8785,val,0
635,9339,val,0
636,9257,val,0
637,9024,val,0
638,6558,val,0
639,4233,val,0
640,1420,val,0
641,3299,val,0
642,5832,val,0
643,8447,val,0
644,1038,val,0
645,1680,val,0
646,5097,val,0
647,6472,val,0
648,445,val,0
649,2961,val,0
650,8480,val,0
651,5813,val,0
652,489,val,0
653,6629,val,0
654,7800,val,0
655,8326,val,0
656,3895,val,0
657,5066,val,0
658,1705,val,0
659,5868,val,0
660,9635,val,0
661,9169,val,0
662,5611,val,0
663,5296,val,0
664,1954,val,0
665,2421,val,0
666,5234,val,0
667,9970,val,0
668,5798,val,0
669,4056,val,0
670,1494,val,0
671,37,val,0
672,3396,val,0
673,2931,val,0
674,8435,val,0
675,8012,val,0
676,66,val,0
677,6252,val,0
678,6513,val,0
679,4911,val,0
680,8376,val,0
681,8034,val,0
682,5067,val,0
683,9778,val,0
684,2694,val,0
685,9518,val,0
686,1371,val,0
687,4890,val,0
688,2828,val,0
689,1949,val,0
690,7286,val,0
691,9781,val,0
692,2934,val,0
693,6757,val,0
694,3440,val,0
695,8563,val,0
696,3866,val,0
697,2072,val,0
698,9495,val,0
699,2043,val,0
700,8029,val,0
701,6808,val,0
702,8557,val,0
703,6866,val,0
704,3903,val,0
705,3745,val,0
706,3609,val,0
707,4082,val,0
708,5094,val,0
709,2860,val,0
710,4232,val,0
711,6298,val,0
712,3360,val,0
713,1474,val,0
714,7770,val,0
715,6462,val,0
716,169,val,0
717,8591,val,0
718,7763,val,0
719,6752,val,0
720,9412,val,0
721,8377,val,0
722,8820,val,0
723,7715,val,0
724,5834,val,0
725,5522,val,0
726,4090,val,0
727,377,val,0
728,5540,val,0
729,8440,val,0
730,8778,val,0
731,875,val,0
732,3242,val,0
733,4390,val,0
734,6644,val,0
735,7020,val,0
736,2047,val,0
737,3931,val,0
738,1975,val,0
739,8568,val,0
740,7166,val,0
741,7777,val,0
742,2220,val,0
743,9438,val,0
744,6259,val,0
745,6797,val,0
746,7256,val,0
747,6289,val,0
748,2637,val,0
749,6606,val,0
750,3856,val,0
751,1770,val,0
752,7786,val,0
753,8190,val,0
754,7326,val,0
755,3479,val,0
756,5051,val,0
757,6432,val,0
758,2822,val,0
759,1183,val,0
760,2293,val,0
761,6458,val,0
762,248,val,0
763,3875,val,0
764,407,val,0
765,2176,val,0
766,5104,val,0
767,4357,val,0
768,7797,val,0
769,5914,val,0
770,3555,val,0
771,5542,val,0
772,394,val,0
773,7247,val,0
774,6921,val,0
775,5846,val,0
776,3834,val,0
777,403,val,0
778,6738,val,0
779,4551,val,0
780,5134,val,0
781,2962,val,0
782,8609,val,0
783,4237,val,0
784,2035,val,0
785,2202,val,0
786,4772,val,0
787,738,val,0
788,6301,val,0
789,6052,val,0
790,3993,val,0
791,4665,val,0
792,5776,val,0
793,3158,val,0
794,6202,val,0
795,1384,val,0
796,5505,val,0
797,942,val,0
798,3260,val,0
799,820,val,0
800,6006,val,0
801,7959,val,0
802,6483,val,0
803,9984,val,0
804,8527,val,0
805,8219,val,0
806,6599,val,0
807,2912,val,0
808,5833,val,0
809,8169,val,0
810,3583,val,0
811,6467,val,0
812,7357,val,0
813,8348,val,0
814,7941,val,0
815,1726,val,0
816,8975,val,0
817,8171,val,0
818,3971,val,0
819,7958,val,0
820,1221,val,0
821,8614,val,0
822,8359,val,0
823,4266,val,0
824,4746,val,0
825,4952,val,0
826,9147,val,0
827,733,val,0
828,4778,val,0
829,752,val,0
830,5710,val,0
831,3229,val,0
832,7724,val,0
833,5446,val,0
834,7546,val,0
835,4718,val,0
836,6083,val,0
837,7238,val,0
838,6554,val,0
839,7754,val,0
840,6433,val,0
841,389,val,0
842,3161,val,0
843,9096,val,0
844,7179,val,0
845,5391,val,0
846,6654,val,0
847,1815,val,0
848,4097,val,0
849,2152,val,0
850,4521,val,0
851,1748,val,0
852,4129,val,0
853,9082,val,0
854,1337,val,0
855,9668,val,0
856,4675,val,0
857,2662,val,0
858,2960,val,0
859,6828,val,0
860,1320,val,0
861,6594,val,0
862,8101,val,0
863,7236,val,0
864,7616,val,0
865,920,val,0
866,2454,val,0
867,8902,val,0
868,8039,val,0
869,4643,val,0
870,9563,val,0
871,7215,val,0
872,9578,val,0
873,5934,val,0
874,9458,val,0
875,7739,val,0
876,5049,val,0
877,2254,val,0
878,9556,val,0
879,7730,val,0
880,6570,val,0
881,67,val,0
882,259,val,0
883,7161,val,0
884,2401,val,0
885,8117,val,0
886,9954,val,0
887,9363,val,0
888,1135,val,0
889,2082,val,0
890,5514,val,0
891,8251,val,0
892,3912,val,0
893,3082,val,0
894,7506,val,0
895,7878,val,0
896,4620,val,0
897,1241,val,0
898,7440,val,0
899,3500,val,0
900,2554,val,0
901,5303,val,0
902,131,val,0
903,4221,val,0
904,175,val,0
905,9067,val,0
906,2216,val,0
907,5642,val,0
908,8037,val,0
909,292,val,0
910,9776,val,0
911,636,val,0
912,9880,val,0
913,1267,val,0
914,2874,val,0
915,6542,val,0
916,6979,val,0
917,7245,val,0
918,8419,val,0
919,6691,val,0
920,5350,val,0
921,6326,val,0
922,5669,val,0
923,7017,val,0
924,2497,val,0
925,4661,val,0
926,2355,val,0
927,3280,val,0
928,4972,val,0
929,4123,val,0
930,1078,val,0
931,9103,val,0
932,9877,val,0
933,6109,val,0
934,8740,val,0
935,7944,val,0
936,5087,val,0
937,9694,val,0
938,7852,val,0
939,5866,val,0
940,5462,val,0
941,863,val,0
942,283,val,0
943,7379,val,0
944,3266,val,0
945,4228,val,0
946,6707,val,0
947,8604,val,0
948,4529,val,0
949,409,val,0
950,5773,val,0
951,1332,val,0
952,2932,val,0
953,7527,val,0
954,8879,val,0
955,9755,val,0
956,3885,val,0
957,3079,val,0
958,2509,val,0
959,5512,val,0
960,5829,val,0
961,3270,val,0
962,1277,val,0
963,3115,val,0
964,7962,val,0
965,2250,val,0
966,7624,val,0
967,959,val,0
968,2109,val,0
969,6681,val,0
970,2588,val,0
971,5503,val,0
972,1888,val,0
973,5161,val,0
974,810,val,0
975,3434,val,0
976,9932,val,0
977,781,val,0
978,8608,val,0
979,7237,val,0
980,8349,val,0
981,7687,val,0
982,3189,val,0
983,8210,val,0
984,7516,val,0
985,6646,val,0
986,3378,val,0
987,2792,val,0
988,5937,val,0
989,7435,val,0
990,8256,val,0
991,1235,val,0
992,9840,val,0
993,3520,val,0
994,3287,val,0
995,3595,val,0
996,1848,val,0
997,2968,val,0
998,1785,val,0
999,7824,val,0
0,6044,train,0
1,2890,train,0
2,9399,train,0
3,4919,train,0
4,1729,train,0
5,7532,train,0
6,8223,train,0
7,981,train,0
8,784,train,0
9,4840,train,0
10,5592,train,0
11,1426,train,0
12,8837,train,0
13,5916,train,0
14,3531,train,0
15,3886,train,0
16,1899,train,0
17,5147,train,0
18,5334,train,0
19,914,train,0
20,9347,train,0
21,4894,train,0
22,4337,train,0
23,127,train,0
24,6057,train,0
25,3623,train,0
26,7342,train,0
27,789,train,0
28,3107,train,0
29,3935,train,0
30,5667,train,0
31,167,train,0
32,1805,train,0
33,5576,train,0
34,4988,train,0
35,4136,train,0
36,4287,train,0
37,4877,train,0
38,1346,train,0
39,8635,train,0
40,6957,train,0
41,6922,train,0
42,9698,train,0
43,321,train,0
44,5915,train,0
45,5727,train,0
46,6505,train,0
47,2363,train,0
48,6438,train,0
49,8741,train,0
50,6190,train,0
51,6509,train,0
52,3705,train,0
53,635,train,0
54,4696,train,0
55,7299,train,0
56,5166,train,0
57,4905,train,0
58,1831,train,0
59,9915,train,0
60,5519,train,0
61,7013,train,0
62,2015,train,0
63,8956,train,0
64,7577,train,0
65,4731,train,0
66,5283,train,0
67,1418,train,0
68,2592,train,0
69,6769,train,0
70,5582,train,0
71,9209,train,0
72,4304,train,0
73,9821,train,0
74,1553,train,0
75,3530,train,0
76,641,train,0
77,4934,train,0
78,4822,train,0
79,4842,train,0
80,8763,train,0
81,6420,train,0
82,7946,train,0
83,4370,train,0
84,5516,train,0
85,4497,train,0
86,9316,train,0
87,4984,train,0
88,9471,train,0
89,1168,train,0
90,7592,train,0
91,9392,train,0
92,2416,train,0
93,3369,train,0
94,3575,train,0
95,498,train,0
96,5724,train,0
97,986,train,0
98,9675,train,0
99,2829,train,0
100,4426,train,0
101,2269,train,0
102,5686,train,0
103,7908,train,0
104,9827,train,0
105,1272,train,0
106,4214,train,0
107,586,train,0
108,819,train,0
109,972,train,0
110,3961,train,0
111,1453,train,0
112,467,train,0
113,7850,train,0
114,6276,train,0
115,872,train,0
116,7050,train,0
117,7033,train,0
118,8549,train,0
119,3275,train,0
120,620,train,0
121,1066,train,0
122,8915,train,0
123,9295,train,0
124,8704,train,0
125,968,train,0
126,1181,train,0
127,7709,train,0
128,8694,train,0
129,8145,train,0
130,1735,train,0
131,4358,train,0
132,1901,train,0
133,9724,train,0
134,2182,train,0
135,1988,train,0
136,7413,train,0
137,9879,train,0
138,2643,train,0
139,5830,train,0
140,4374,train,0
141,5274,train,0
142,7756,train,0
143,6317,train,0
144,9085,train,0
145,9626,train,0
146,4371,train,0
147,2575,train,0
148,7547,train,0
149,7481,train,0
150,2677,train,0
151,7036,train,0
152,3442,train,0
153,1450,train,0
154,3043,train,0
155,1027,train,0
156,5828,train,0
157,5466,train,0
158,6489,train,0
159,8830,train,0
160,3140,train,0
161,1644,train,0
162,9967,train,0
163,6987,train,0
164,9325,train,0
165,9900,train,0
166,4069,train,0
167,9570,train,0
168,4303,train,0
169,2384,train,0
170,432,train,0
171,1886,train,0
172,1237,train,0
173,3011,train,0
174,1589,train,0
175,4698,train,0
176,1119,train,0
177,8280,train,0
178,4651,train,0
179,2096,train,0
180,8908,train,0
181,8356,train,0
182,3846,train,0
183,1771,train,0
184,5235,train,0
185,4937,train,0
186,191,train,0
187,6454,train,0
188,7041,train,0
189,2395,train,0
190,8135,train,0
191,7461,train,0
192,1656,train,0
193,8064,train,0
194,3065,train,0
195,2514,train,0
196,9801,train,0
197,7062,train,0
198,9951,train,0
199,8363,train,0
200,7306,train,0
201,5043,train,0
202,9514,train,0
203,3141,train,0
204,298,train,0
205,368,train,0
206,9766,train,0
207,2567,train,0
208,1874,train,0
209,170,train,0
210,9582,train,0
211,3956,train,0
212,5475,train,0
213,6256,train,0
214,7400,train,0
215,1671,train,0
216,8821,train,0
217,2684,train,0
218,4865,train,0
219,5812,train,0
220,9164,train,0
221,2004,train,0
222,9925,train,0
223,4070,train,0
224,4025,train,0
225,6800,train,0
226,8656,train,0
227,5366,train,0
228,9232,train,0
229,8695,train,0
230,7107,train,0
231,4947,train,0
232,6774,train,0
233,2607,train,0
234,33,train,0
235,5266,train,0
236,2436,train,0
237,57,train,0
238,7622,train,0
239,8305,train,0
240,4018,train,0
241,5789,train,0
242,7529,train,0
243,755,train,0
244,8710,train,0
245,5314,train,0
246,4886,train,0
247,4067,train,0
248,7071,train,0
249,3482,train,0
250,2067,train,0
251,5498,train,0
252,7034,train,0
253,3301,train,0
254,7731,train,0
255,7070,train,0
256,9889,train,0
257,2189,train,0
258,4065,train,0
259,6978,train,0
260,8840,train,0
261,2066,train,0
262,7762,train,0
263,8402,train,0
264,3590,train,0
265,8992,train,0
266,8627,train,0
267,3929,train,0
268,5892,train,0
269,4788,train,0
270,7897,train,0
271,8662,train,0
272,9478,train,0
273,3611,train,0
274,3085,train,0
275,8658,train,0
276,8066,train,0
277,7084,train,0
278,6293,train,0
279,6098,train,0
280,9888,train,0
281,4814,train,0
282,5362,train,0
283,5517,train,0
284,2606,train,0
285,5452,train,0
286,617,train,0
287,2215,train,0
288,2823,train,0
289,8417,train,0
290,7458,train,0
291,3149,train,0
292,6348,train,0
293,9189,train,0
294,4662,train,0
295,793,train,0
296,7832,train,0
297,5419,train,0
298,6971,train,0
299,6347,train,0
300,1432,train,0
301,6479,train,0
302,9372,train,0
303,5816,train,0
304,7651,train,0
305,6411,train,0
306,7748,train,0
307,8308,train,0
308,7625,train,0
309,4683,train,0
310,5207,train,0
311,3880,train,0
312,6449,train,0
313,7459,train,0
314,1620,train,0
315,2937,train,0
316,2527,train,0
317,8075,train,0
318,7287,train,0
319,884,train,0
320,6627,train,0
321,5867,train,0
322,6672,train,0
323,4219,train,0
324,3426,train,0
325,2847,train,0
326,2408,train,0
327,162,train,0
328,8485,train,0
329,5641,train,0
330,2435,train,0
331,5113,train,0
332,3764,train,0
333,3955,train,0
334,9129,train,0
335,5272,train,0
336,4792,train,0
337,6781,train,0
338,3460,train,0
339,9286,train,0
340,6206,train,0
341,8547,train,0
342,5093,train,0
343,1856,train,0
344,1163,train,0
345,540,train,0
346,7679,train,0
347,4143,train,0
348,5047,train,0
349,4008,train,0
350,7056,train,0
351,3534,train,0
352,9432,train,0
353,1436,train,0
354,499,train,0
355,2480,train,0
356,1763,train,0
357,5347,train,0
358,7942,train,0
359,9026,train,0
360,3551,train,0
361,3130,train,0
362,4885,train,0
363,7038,train,0
364,2316,train,0
365,7769,train,0
366,1204,train,0
367,1100,train,0
368,8292,train,0
369,4073,train,0
370,6918,train,0
371,4543,train,0
372,9395,train,0
373,915,train,0
374,8434,train,0
375,9177,train,0
376,8909,train,0
377,2672,train,0
378,6082,train,0
379,7350,train,0
380,588,train,0
381,1563,train,0
382,6907,train,0
383,4942,train,0
384,7805,train,0
385,5103,train,0
386,7721,train,0
387,1932,train,0
388,4744,train,0
389,1283,train,0
390,1706,train,0
391,4893,train,0
392,6216,train,0
393,4652,train,0
394,9997,train,0
395,5999,train,0
396,903,train,0
397,4818,train,0
398,5506,train,0
399,8345,train,0
400,7923,train,0
401,6958,train,0
402,1112,train,0
403,8213,train,0
404,9184,train,0
405,628,train,0
406,8324,train,0
407,35,train,0
408,6506,train,0
409,6360,train,0
410,8730,train,0
411,8286,train,0
412,1580,train,0
413,4171,train,0
414,4203,train,0
415,5188,train,0
416,6932,train,0
417,1867,train,0
418,8905,train,0
419,5843,train,0
420,8612,train,0
421,5925,train,0
422,6137,train,0
423,8945,train,0
424,5383,train,0
425,4111,train,0
426,133,train,0
427,3939,train,0
428,1510,train,0
429,9134,train,0
430,3049,train,0
431,1200,train,0
432,3209,train,0
433,3262,train,0
434,2573,train,0
435,8426,train,0
436,3661,train,0
437,4275,train,0
438,2133,train,0
439,2351,train,0
440,9117,train,0
441,5948,train,0
442,8414,train,0
443,5070,train,0
444,1808,train,0
445,9919,train,0
446,6010,train,0
447,1866,train,0
448,2873,train,0
449,5435,train,0
450,8919,train,0
451,9262,train,0
452,9813,train,0
453,6948,train,0
454,3694,train,0
455,3438,train,0
456,9247,train,0
457,9362,train,0
458,6142,train,0
459,6596,train,0
460,6621,train,0
461,9853,train,0
462,6816,train,0
463,5202,train,0
464,6264,train,0
465,202,train,0
466,1651,train,0
467,2534,train,0
468,3433,train,0
469,6295,train,0
470,4134,train,0
471,4938,train,0
472,5912,train,0
473,7387,train,0
474,1101,train,0
475,9293,train,0
476,98,train,0
477,4230,train,0
478,8565,train,0
479,6573,train,0
480,7894,train,0
481,6007,train,0
482,6008,train,0
483,1217,train,0
484,5538,train,0
485,5294,train,0
486,2653,train,0
487,8392,train,0
488,9671,train,0
489,1966,train,0
490,3468,train,0
491,7556,train,0
492,678,train,0
493,3778,train,0
494,3540,train,0
495,2141,train,0
496,3090,train,0
497,3197,train,0
498,8166,train,0
499,2950,train,0
500,3201,train,0
501,4724,train,0
502,4482,train,0
503,440,train,0
504,1490,train,0
505,7676,train,0
506,5495,train,0
507,7657,train,0
508,8681,train,0
509,8398,train,0
510,6051,train,0
511,9623,train,0
512,5483,train,0
513,4591,train,0
514,8372,train,0
515,6186,train,0
516,4726,train,0
517,7,train,0
518,9476,train,0
519,3863,train,0
520,1542,train,0
521,41,train,0
522,1479,train,0
523,1025,train,0
524,5761,train,0
525,5460,train,0
526,8205,train,0
527,5942,train,0
528,1544,train,0
529,5344,train,0
530,7453,train,0
531,8446,train,0
532,1019,train,0
533,2123,train,0
534,5994,train,0
535,9649,train,0
536,4677,train,0
537,8587,train,0
538,5354,train,0
539,46,train,0
540,4973,train,0
541,6559,train,0
542,6045,train,0
543,6447,train,0
544,2853,train,0
545,1001,train,0
546,7607,train,0
547,9369,train,0
548,6377,train,0
549,990,train,0
550,2444,train,0
551,8683,train,0
552,7045,train,0
553,3507,train,0
554,8265,train,0
555,350,train,0
556,5276,train,0
557,5864,train,0
558,5440,train,0
559,229,train,0
560,5742,train,0
561,854,train,0
562,7632,train,0
563,611,train,0
564,3093,train,0
565,5510,train,0
566,5748,train,0
567,142,train,0
568,5240,train,0
569,341,train,0
570,3733,train,0
571,9248,train,0
572,9124,train,0
573,8769,train,0
574,5411,train,0
575,1114,train,0
576,2430,train,0
577,8200,train,0
578,7167,train,0
579,4976,train,0
580,9474,train,0
581,385,train,0
582,7011,train,0
583,717,train,0
584,7290,train,0
585,6735,train,0
586,5890,train,0
587,1214,train,0
588,7478,train,0
589,7919,train,0
590,5556,train,0
591,6619,train,0
592,2982,train,0
593,1757,train,0
594,9488,train,0
595,625,train,0
596,3850,train,0
597,1158,train,0
598,2754,train,0
599,6985,train,0
600,3491,train,0
601,488,train,0
602,2598,train,0
603,9988,train,0
604,5792,train,0
605,5598,train,0
606,7359,train,0
607,6223,train,0
608,7186,train,0
609,8065,train,0
610,5837,train,0
611,8501,train,0
612,3917,train,0
613,3972,train,0
614,9978,train,0
615,3312,train,0
616,2119,train,0
617,7360,train,0
618,5997,train,0
619,1072,train,0
620,9113,train,0
621,3014,train,0
622,3610,train,0
623,5581,train,0
624,589,train,0
625,4953,train,0
626,6261,train,0
627,3950,train,0
628,3659,train,0
629,5938,train,0
630,8960,train,0
631,2615,train,0
632,1511,train,0
633,9947,train,0
634,8307,train,0
635,4013,train,0
636,4331,train,0
637,2488,train,0
638,6042,train,0
639,7916,train,0
640,5624,train,0
641,2341,train,0
642,9108,train,0
643,7814,train,0
644,7028,train,0
645,6665,train,0
646,6466,train,0
647,8571,train,0
648,1238,train,0
649,510,train,0
650,6724,train,0
651,6288,train,0
652,5187,train,0
653,4740,train,0
654,3578,train,0
655,9482,train,0
656,7390,train,0
657,3768,train,0
658,9539,train,0
659,4448,train,0
660,3946,train,0
661,9146,train,0
662,7080,train,0
663,1530,train,0
664,7223,train,0
665,6214,train,0
666,1060,train,0
667,3506,train,0
668,5869,train,0
669,8718,train,0
670,8508,train,0
671,9204,train,0
672,7490,train,0
673,8030,train,0
674,8562,train,0
675,6424,train,0
676,9197,train,0
677,8137,train,0
678,9691,train,0
679,6967,train,0
680,3436,train,0
681,4875,train,0
682,3795,train,0
683,3318,train,0
684,7898,train,0
685,6995,train,0
686,2568,train,0
687,2797,train,0
688,8148,train,0
689,5548,train,0
690,839,train,0
691,4045,train,0
692,5608,train,0
693,5208,train,0
694,6556,train,0
695,5268,train,0
696,4676,train,0
697,5939,train,0
698,573,train,0
699,6470,train,0
700,3068,train,0
701,3857,train,0
702,6133,train,0
703,6675,train,0
704,5022,train,0
705,6997,train,0
706,7611,train,0
707,9415,train,0
708,3173,train,0
709,7932,train,0
710,6980,train,0
711,2629,train,0
712,4628,train,0
713,3218,train,0
714,3048,train,0
715,134,train,0
716,5178,train,0
717,1502,train,0
718,1969,train,0
719,6231,train,0
720,1719,train,0
721,4320,train,0
722,9193,train,0
723,3730,train,0
724,2830,train,0
725,3384,train,0
726,7172,train,0
727,7972,train,0
728,7200,train,0
729,6725,train,0
730,551,train,0
731,3408,train,0
732,7957,train,0
733,7541,train,0
734,1057,train,0
735,9437,train,0
736,269,train,0
737,9600,train,0
738,102,train,0
739,294,train,0
740,7569,train,0
741,4165,train,0
742,6361,train,0
743,5656,train,0
744,8000,train,0
745,2726,train,0
746,9680,train,0
747,1273,train,0
748,4312,train,0
749,1514,train,0
750,5029,train,0
751,938,train,0
752,4443,train,0
753,3785,train,0
754,4757,train,0
755,1284,train,0
756,2271,train,0
757,3877,train,0
758,8144,train,0
759,2745,train,0
760,4763,train,0
761,3307,train,0
762,7783,train,0
763,4126,train,0
764,4605,train,0
765,699,train,0
766,785,train,0
767,9822,train,0
768,9040,train,0
769,3376,train,0
770,4347,train,0
771,4388,train,0
772,9747,train,0
773,8888,train,0
774,1195,train,0
775,6104,train,0
776,5921,train,0
777,9406,train,0
778,4749,train,0
779,6805,train,0
780,4438,train,0
781,8323,train,0
782,7642,train,0
783,7912,train,0
784,4708,train,0
785,8430,train,0
786,6496,train,0
787,2539,train,0
788,2268,train,0
789,6192,train,0
790,1909,train,0
791,1944,train,0
792,1193,train,0
793,4704,train,0
794,9366,train,0
795,5523,train,0
796,9825,train,0
797,51,train,0
798,2362,train,0
799,894,train,0
800,836,train,0
801,9826,train,0
802,3003,train,0
803,8619,train,0
804,9540,train,0
805,8994,train,0
806,2016,train,0
807,186,train,0
808,3174,train,0
809,780,train,0
810,4213,train,0
811,9938,train,0
812,728,train,0
813,7583,train,0
814,3744,train,0
815,2037,train,0
816,4039,train,0
817,3964,train,0
818,9289,train,0
819,8229,train,0
820,3272,train,0
821,856,train,0
822,6315,train,0
823,4342,train,0
824,9517,train,0
825,3181,train,0
826,3220,train,0
827,978,train,0
828,470,train,0
829,9953,train,0
830,4574,train,0
831,4892,train,0
832,3347,train,0
833,2721,train,0
834,1717,train,0
835,3698,train,0
836,4634,train,0
837,5897,train,0
838,8083,train,0
839,7566,train,0
840,6669,train,0
841,2740,train,0
842,5803,train,0
843,8271,train,0
844,1732,train,0
845,1697,train,0
846,8921,train,0
847,4530,train,0
848,8046,train,0
849,7872,train,0
850,1125,train,0
851,7114,train,0
852,3126,train,0
853,6333,train,0
854,5467,train,0
855,6736,train,0
856,5398,train,0
857,1361,train,0
858,7375,train,0
859,8754,train,0
